Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
positive-light-precision-highlighter-brush,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-silky-touch-highlighter-mesmerize-on-figure-03-1440x1952_jpg.jpg?v=1669138561,2,,,,,,,,,,,
positive-light-precision-highlighter-brush,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-silky-touch-highlighter-brush-group-1440x1952.jpg?v=1669138561,3,,,,,,,,,,,
positive-light-precision-highlighter-brush,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-precision-brush-alt-1440x1952.jpg?v=1669138398,4,,,,,,,,,,,
positive-light-under-eye-brightener-1,Positive Light Under Eye Brightener,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW162154327 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW162154327 BCX0"" data-mce-fragment=""1"">A super lightweight liquid that instantly brightens, hydrates, and awakens undereyes with sheer to medium coverage for a fresh, radiant look in a flash.</span></span>",Rare Beauty,,Under Eye Brightener,"non-returnable, Shop Sephora",TRUE,Shade,Light,,,,,FGPPLB0001F1,0,,0,deny,manual,25.00,,TRUE,TRUE,840122905469,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-light-1440x1952.jpg?v=1762283713,1,,,,,,g,,,,,active
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-light-on-figure-01-1440x1952.png?v=1670461878,2,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-light-before-after-1440x1952.jpg?v=1670461878,3,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-light-1440x1952.png?v=1670461878,4,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-light-medium-1440x1952.jpg?v=1670461878,5,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-light-medium-before-after-1440x1952.jpg?v=1670461878,6,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-light-medium-swatch-1440x1952.png?v=1670461878,7,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-1440x1952.jpg?v=1670461878,8,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-on-figure-01-1440x1952.jpg?v=1670461878,9,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-before-after-1440x1952.jpg?v=1670461878,10,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-on-figure-02-1440x1952.jpg?v=1670461878,11,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-swatch-1440x1952.png?v=1670461878,12,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-tan-1440x1952.jpg?v=1670461878,13,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-tan-on-figure-01-1440x1952.jpg?v=1670461878,14,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-tan-before-after-1440x1952.jpg?v=1670461878,15,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-tan-1440x1952.png?v=1670461878,16,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-deep-1440x1952.jpg?v=1670461878,17,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-deep-on-figure-01-1440x1952.jpg?v=1670461878,18,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-deep-before-after-1440x1952.jpg?v=1670461878,19,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-medium-deep-swatch-1440x1952.png?v=1670461878,20,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-deep-1440x1952.jpg?v=1670461878,21,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-deep-before-after-1440x1952.jpg?v=1670461878,22,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-deep-swatch-1440x1952.png?v=1670461878,23,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-arm-swatches-1440x1952.jpg?v=1670461878,24,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-shade-chart.jpg?v=1671485154,25,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-group-03-1440x1952.jpg?v=1671485154,26,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-group-01-1440x1952.jpg?v=1671485154,27,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-collection-1440x1952.jpg?v=1671485154,28,,,,,,,,,,,
positive-light-under-eye-brightener-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/positive-light-under-eye-brightener-applicator-1440x1952.jpg?v=1671485154,29,,,,,,,,,,,
positive-light-under-eye-brightener-1,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW162154327 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW162154327 BCX0"" data-mce-fragment=""1"">A super lightweight liquid that instantly brightens, hydrates, and awakens undereyes with sheer to medium coverage for a fresh, radiant look in a flash.</span></span>",Rare Beauty,,Under Eye Brightener,"non-returnable, Shop Sephora",TRUE,Shade,Light Medium,,,,,FGPPLB0002F1,0,,0,deny,manual,25.00,,TRUE,TRUE,840122905476,,,,,,,,g,,,,,active
positive-light-under-eye-brightener-1,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW162154327 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW162154327 BCX0"" data-mce-fragment=""1"">A super lightweight liquid that instantly brightens, hydrates, and awakens undereyes with sheer to medium coverage for a fresh, radiant look in a flash.</span></span>",Rare Beauty,,Under Eye Brightener,"non-returnable, Shop Sephora",TRUE,Shade,Medium,,,,,FGPPLB0003F1,0,,0,deny,manual,25.00,,TRUE,TRUE,840122905483,,,,,,,,g,,,,,active
positive-light-under-eye-brightener-1,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW162154327 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW162154327 BCX0"" data-mce-fragment=""1"">A super lightweight liquid that instantly brightens, hydrates, and awakens undereyes with sheer to medium coverage for a fresh, radiant look in a flash.</span></span>",Rare Beauty,,Under Eye Brightener,"non-returnable, Shop Sephora",TRUE,Shade,Medium Tan,,,,,FGPPLB0004F1,0,,0,deny,manual,25.00,,TRUE,TRUE,840122905490,,,,,,,,g,,,,,active
positive-light-under-eye-brightener-1,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW162154327 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW162154327 BCX0"" data-mce-fragment=""1"">A super lightweight liquid that instantly brightens, hydrates, and awakens undereyes with sheer to medium coverage for a fresh, radiant look in a flash.</span></span>",Rare Beauty,,Under Eye Brightener,"non-returnable, Shop Sephora",TRUE,Shade,Medium Deep,,,,,FGPPLB0005F1,0,,0,deny,manual,25.00,,TRUE,TRUE,840122905506,,,,,,,,g,,,,,active
positive-light-under-eye-brightener-1,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW162154327 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW162154327 BCX0"" data-mce-fragment=""1"">A super lightweight liquid that instantly brightens, hydrates, and awakens undereyes with sheer to medium coverage for a fresh, radiant look in a flash.</span></span>",Rare Beauty,,Under Eye Brightener,"non-returnable, Shop Sephora",TRUE,Shade,Deep,,,,,FGPPLB0006F1,0,,0,deny,manual,25.00,,TRUE,TRUE,840122905513,,,,,,,,g,,,,,active
puffy-traveler-tote,Puffy Traveler Tote,"<p><span class=""NormalTextRun SCXW215867575 BCX0"">Puffy, packable, and protective, this </span><span class=""NormalTextRun ContextualSpellingAndGrammarErrorV2Themed SCXW215867575 BCX0"">extra large</span><span class=""NormalTextRun SCXW215867575 BCX0""> quilted tote is nice and light, with plenty of room to carry you through long weekends, workouts, and wherever your travels take you.</span></p>",Rare Beauty,,Bag,"Badge: Exclusive, non-returnable",TRUE,Title,Default Title,,,,,MKTBAG0007X1,0,,0,deny,manual,45.00,,TRUE,TRUE,840122905964,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/pdp-puffy-traveler-tote-front.jpg?v=1762284526,1,,,,,,g,,,,,active
puffy-traveler-tote,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/puffy-traveler-tote-interior-1440x1952.jpg?v=1671568401,2,,,,,,,,,,,
puffy-toiletry-bag,Puffy Toiletry Bag,"<meta charset=""utf-8""><span class=""NormalTextRun SCXW167741369 BCX0"" data-mce-fragment=""1"">A roomy, double-layered toiletry bag for organizing all your </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW167741369 BCX0"" data-mce-fragment=""1"">fave</span><span class=""NormalTextRun SCXW167741369 BCX0"" data-mce-fragment=""1""> makeup and travel goodies (and then some) on the go.</span>",Rare Beauty,,Bag,"Badge: Exclusive, non-returnable",TRUE,Title,Default Title,,,,,MKTBAG0006X1,0,,0,deny,manual,38.00,,TRUE,TRUE,840122905957,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/puffy-toiletry-bag-handle-1440x1952.jpg?v=1759500079,1,,,,,,g,,,,,active
puffy-toiletry-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/puffy-toiletry-bag-top-open-1440x1952.jpg?v=1673051189,2,,,,,,,,,,,
puffy-toiletry-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/puffy-toiletry-bag-front-1440x1952.jpg?v=1673396332,3,,,,,,,,,,,
puffy-toiletry-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/puffy-toiletry-bag-top-zip-1440x1952.jpg?v=1673396332,4,,,,,,,,,,,
rare-beauty-t-shirt,Rare Beauty T-Shirt,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW43800772 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW43800772 BCX0"" data-mce-fragment=""1"">Ease into your day with this super soft cotton tee made to feel good in.</span></span>",Rare Beauty,,T-Shirt,"Badge: Exclusive, non-returnable",TRUE,Size,X Small,,,,,MKTAPP001XS2,0,,0,deny,manual,18.00,,TRUE,TRUE,840122902116,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/pdp-tshirt-front-1440x1952.jpg?v=1762284868,1,,,,,,g,,,,,active
rare-beauty-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/pdp-tshirt-back-1440x1952.jpg?v=1674156982,2,,,,,,,,,,,
rare-beauty-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/products/pdp-tshirt-detail-1440x1952.jpg?v=1674156982,3,,,,,,,,,,,
rare-beauty-t-shirt,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW43800772 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW43800772 BCX0"" data-mce-fragment=""1"">Ease into your day with this super soft cotton tee made to feel good in.</span></span>",Rare Beauty,,T-Shirt,"Badge: Exclusive, non-returnable",TRUE,Size,Small,,,,,MKTAPP001SM2,0,,0,deny,manual,18.00,,TRUE,TRUE,840122902123,,,,,,,,g,,,,,active
rare-beauty-t-shirt,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW43800772 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW43800772 BCX0"" data-mce-fragment=""1"">Ease into your day with this super soft cotton tee made to feel good in.</span></span>",Rare Beauty,,T-Shirt,"Badge: Exclusive, non-returnable",TRUE,Size,Medium,,,,,MKTAPP001MD2,0,,0,deny,manual,18.00,,TRUE,TRUE,840122902130,,,,,,,,g,,,,,active
rare-beauty-t-shirt,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW43800772 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW43800772 BCX0"" data-mce-fragment=""1"">Ease into your day with this super soft cotton tee made to feel good in.</span></span>",Rare Beauty,,T-Shirt,"Badge: Exclusive, non-returnable",TRUE,Size,Large,,,,,MKTAPP001LG2,0,,0,deny,manual,18.00,,TRUE,TRUE,840122902147,,,,,,,,g,,,,,active
rare-beauty-t-shirt,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW43800772 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW43800772 BCX0"" data-mce-fragment=""1"">Ease into your day with this super soft cotton tee made to feel good in.</span></span>",Rare Beauty,,T-Shirt,"Badge: Exclusive, non-returnable",TRUE,Size,X Large,,,,,MKTAPP001XL2,0,,0,deny,manual,18.00,,TRUE,TRUE,840122902154,,,,,,,,g,,,,,active
rare-beauty-t-shirt,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW43800772 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW43800772 BCX0"" data-mce-fragment=""1"">Ease into your day with this super soft cotton tee made to feel good in.</span></span>",Rare Beauty,,T-Shirt,"Badge: Exclusive, non-returnable",TRUE,Size,XX Large,,,,,MKTAPP0012X2,0,,0,deny,manual,18.00,,TRUE,TRUE,840122902161,,,,,,,,g,,,,,active
rare-beauty-t-shirt,,"<meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-US"" class=""TextRun SCXW43800772 BCX0"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXW43800772 BCX0"" data-mce-fragment=""1"">Ease into your day with this super soft cotton tee made to feel good in.</span></span>",Rare Beauty,,T-Shirt,"Badge: Exclusive, non-returnable",TRUE,Size,3X Large,,,,,MKTAPP0013X2,0,,0,deny,manual,18.00,,TRUE,TRUE,840122902178,,,,,,,,g,,,,,active
